ID,Time,Longitude,Latitude,Occupancy,Distance
22224,13:29:18,114.115349,22.553949,1,1
22224,21:57:38,114.116867,22.604433,1,38
22224,13:20:32,114.120232,22.573732,0,6
22224,00:49:32,114.120247,22.570299,0,37
22224,00:54:47,114.120567,22.556499,0,61
22224,00:48:32,114.122002,22.571934,0,7
22224,00:51:32,114.122116,22.567232,0,1
22224,00:53:02,114.122887,22.5618,0,25
22224,22:59:28,114.124603,22.547617,1,0
22224,23:03:58,114.126297,22.5534,1,37
22224,23:10:42,114.136986,22.570183,1,24
22224,23:20:49,114.151268,22.603117,1,73
22224,23:24:18,114.151466,22.634268,1,30
22224,23:29:44,114.173683,22.651518,1,98
22224,23:30:54,114.189201,22.659817,1,88
22224,23:33:54,114.211548,22.679399,1,69
22224,23:34:28,114.215149,22.681101,1,78
22224,18:28:16,113.788101,22.677183,1,20
22224,23:35:15,114.225151,22.684067,1,71
22224,23:42:03,114.303352,22.723118,1,96
22224,23:44:35,114.336319,22.729616,1,86
22224,23:46:05,114.352852,22.740368,1,91
22224,18:26:02,113.786819,22.678467,1,3
22224,23:46:21,114.354553,22.743,1,93
22224,23:47:35,114.3685,22.753,1,85
22224,23:47:48,114.370903,22.754566,1,80
22224,23:51:27,114.416084,22.777399,1,87
22224,17:44:47,113.788147,22.679466,1,1
22224,17:42:47,113.790665,22.678101,1,71
22224,17:47:31,113.786934,22.678682,0,3
22224,18:30:32,113.794479,22.677999,1,21
22224,20:28:53,114.018532,22.6549,1,21
22224,16:02:10,114.014832,22.590967,1,79
22224,16:49:47,114.013649,22.60865,1,67
22224,20:10:23,114.012901,22.567583,1,11
22224,20:16:08,114.010803,22.608032,1,67
22224,20:25:23,114.010551,22.649517,1,2
22224,14:44:48,114.009781,22.530001,1,59
22224,16:53:02,114.009087,22.590584,1,68
22224,20:51:51,114.008163,22.620968,1,44
22224,06:46:41,113.999069,22.555767,1,78
22224,19:50:01,113.998985,22.555767,1,12
22224,19:48:46,113.993896,22.556868,1,15
22224,15:55:40,113.990364,22.587084,1,3
22224,15:45:55,113.9813,22.585966,1,10
22224,19:43:13,113.970551,22.557217,1,24
22224,15:40:40,113.966667,22.579082,1,74
22224,10:37:58,113.961868,22.568167,1,35
22224,10:31:42,113.9618,22.556049,1,28
22224,10:32:42,113.96067,22.564133,1,14
22224,10:41:38,113.960548,22.563984,1,42
22224,15:35:55,113.953529,22.552067,1,67
22224,15:36:55,113.953033,22.560682,1,28
22224,15:27:08,113.945213,22.528732,1,33
22224,15:26:22,113.94503,22.535133,1,54
22224,15:17:28,113.93515,22.5425,1,63
22224,19:38:28,113.932152,22.55505,1,32
22224,14:52:33,113.928314,22.524883,1,12
22224,17:04:32,113.927483,22.602283,1,4
22224,15:13:58,113.92318,22.54915,1,0
22224,15:08:19,113.922653,22.535467,1,0
22224,15:06:49,113.922203,22.5354,1,0
22224,17:06:33,113.916748,22.62355,1,100
22224,19:31:21,113.907799,22.584101,1,79
22224,17:07:48,113.907471,22.63895,1,93
22224,19:30:51,113.9039,22.588266,1,72
22224,06:57:26,113.895035,22.553932,1,1
22224,17:09:54,113.892181,22.659317,1,92
22224,07:04:57,113.887032,22.547483,0,0
22224,19:27:06,113.87207,22.619333,1,77
22224,17:12:53,113.86055,22.641167,1,92
22224,17:15:08,113.842834,22.63545,1,71
22224,17:18:24,113.833679,22.64925,1,13
22224,17:18:39,113.833435,22.650284,1,25
22224,17:17:39,113.833435,22.649117,1,4
22224,17:16:41,113.833214,22.648783,1,42
22224,17:22:54,113.832085,22.6507,1,0
22224,17:20:54,113.832016,22.650717,1,2
22224,19:06:20,113.831367,22.643017,0,66
22224,17:25:26,113.825302,22.649349,1,84
22224,18:53:37,113.825249,22.650299,1,35
22224,18:54:06,113.822914,22.64875,1,27
22224,18:52:36,113.822319,22.654449,1,41
22224,18:55:22,113.822197,22.648451,1,2
22224,18:56:35,113.822014,22.648434,1,4
22224,18:57:19,113.821899,22.648417,1,1
22224,18:52:04,113.821747,22.656668,1,33
22224,17:25:53,113.820831,22.648132,1,36
22224,17:26:09,113.82032,22.648199,1,13
22224,18:58:51,113.81958,22.649633,1,11
22224,18:59:52,113.818718,22.649651,1,4
22224,19:04:23,113.818481,22.646833,0,30
22224,19:00:37,113.8181,22.649401,1,2
22224,17:27:54,113.817116,22.652599,1,41
22224,17:28:41,113.816704,22.653067,1,0
22224,17:28:21,113.816704,22.653067,1,0
22224,17:28:10,113.81665,22.653099,1,0
22224,18:50:05,113.816231,22.65975,1,15
22224,19:02:07,113.81543,22.651867,0,44
22224,18:49:34,113.814636,22.659,1,8
22224,17:29:38,113.813469,22.6567,1,53
22224,19:16:35,113.813049,22.625933,0,35
22224,18:46:12,113.812401,22.657967,1,0
22224,18:46:56,113.812386,22.657967,1,0
22224,18:47:15,113.812386,22.657949,1,0
22224,18:41:22,113.804535,22.667418,1,0
22224,17:34:31,113.801651,22.670549,1,2
22224,17:34:56,113.800415,22.671717,1,21
22224,18:33:33,113.798836,22.672716,1,7
22224,18:33:00,113.79847,22.672951,1,10
22224,18:32:46,113.798264,22.673183,1,4
22224,17:37:59,113.797264,22.675432,1,0
22224,17:40:44,113.796951,22.677467,1,0
22224,18:30:00,113.791817,22.677868,1,45
22224,17:44:16,113.78817,22.679434,1,0
22224,17:43:31,113.788147,22.6791,1,11
22224,17:46:47,113.78688,22.678551,1,6
22224,17:46:14,113.78685,22.678101,1,0
22224,18:25:36,113.786835,22.678867,1,3
22224,17:45:58,113.786835,22.678133,1,0
22224,18:24:33,113.786781,22.679501,0,1
22224,18:26:31,113.786766,22.678017,1,11
22224,18:27:33,113.784782,22.677782,1,35
22224,16:02:25,114.017548,22.5919,1,83
22224,23:48:20,114.376999,22.757517,1,97
22224,23:47:20,114.36557,22.751017,1,91
22224,23:46:48,114.359779,22.747183,1,86
22224,23:45:35,114.349632,22.7341,1,98
22224,23:34:54,114.22187,22.682734,1,94
22224,23:33:43,114.208984,22.678568,1,75
22224,23:29:57,114.17675,22.65325,1,99
22224,23:24:48,114.151131,22.636749,1,4
22224,23:14:13,114.138268,22.573,1,10
22224,23:12:13,114.13765,22.571667,1,0
22224,23:07:43,114.1362,22.566999,1,31
22224,23:04:43,114.129799,22.558718,1,72
22224,22:51:10,114.125771,22.5527,1,49
22224,22:51:40,114.125732,22.549982,1,4
22224,00:37:56,114.122452,22.579384,1,14
22224,13:31:51,114.112785,22.549232,0,2
22224,13:33:58,114.109917,22.552467,1,57
22224,21:44:18,114.106201,22.574083,1,30
22224,01:13:48,114.105217,22.549618,0,1
22224,22:31:50,114.104652,22.549868,1,6
22224,06:30:11,114.104019,22.610132,1,22
22224,01:11:03,114.103996,22.561716,0,18
22224,22:28:43,114.10392,22.554832,1,0
22224,22:06:33,114.101883,22.598232,0,1
22224,22:06:18,114.101852,22.5982,1,2
22224,22:35:23,114.101753,22.543917,1,42
22224,06:28:11,114.101265,22.612333,1,2
22224,22:12:18,114.100929,22.58185,0,25
22224,05:00:40,114.100052,22.613501,0,5
22224,03:30:40,114.100037,22.613501,0,0
22224,06:10:40,114.099869,22.613434,0,1
22224,22:15:18,114.099136,22.56205,0,2
22224,13:48:34,114.091614,22.558399,1,2
22224,12:02:03,114.085915,22.551666,1,13
22224,11:56:18,114.08403,22.544832,1,10
22224,12:00:03,114.083946,22.547567,1,5
22224,12:38:50,114.082314,22.558268,0,73
22224,12:38:35,114.079247,22.558201,0,71
22224,11:49:33,114.07843,22.540501,1,8
22224,11:42:17,114.071884,22.538433,0,24
22224,14:01:10,114.071518,22.527166,0,12
22224,11:42:02,114.070786,22.538601,0,48
22224,11:35:31,114.06813,22.532249,1,50
22224,12:36:50,114.067665,22.559999,0,64
22224,12:35:05,114.065498,22.576567,0,66
22224,01:40:41,114.064651,22.557917,0,60
22224,21:33:03,114.064499,22.568666,1,63
22224,11:40:17,114.063248,22.535168,0,0
22224,11:39:17,114.063164,22.534416,0,31
22224,11:41:02,114.063148,22.537416,0,13
22224,11:26:30,114.062683,22.547268,0,28
22224,14:06:26,114.0606,22.534117,1,37
22224,14:07:41,114.059898,22.535683,1,36
22224,00:29:36,114.059769,22.567066,1,79
22224,14:10:37,114.058037,22.54895,1,25
22224,01:39:26,114.054466,22.562134,0,33
22224,12:23:57,114.054253,22.625317,1,2
22224,11:18:22,114.053886,22.525833,1,31
22224,11:18:08,114.052536,22.52565,1,44
22224,12:33:05,114.050934,22.589033,0,55
22224,11:04:34,114.048531,22.5201,1,30
22224,16:05:57,114.048203,22.594833,1,43
22224,21:31:26,114.047668,22.565018,1,57
22224,14:17:26,114.047668,22.547632,1,13
22224,12:32:13,114.047066,22.594618,0,46
22224,16:14:20,114.046669,22.633333,0,0
22224,16:12:03,114.046402,22.63135,1,47
22224,12:13:27,114.046181,22.597134,1,49
22224,11:05:34,114.044746,22.51955,1,68
22224,00:11:55,114.041199,22.55525,0,20
22224,00:11:45,114.040932,22.556101,0,17
22224,21:24:37,114.03965,22.553432,1,2
22224,00:02:27,114.035652,22.555782,0,48
22224,16:03:57,114.035599,22.594067,1,71
22224,19:59:31,114.034698,22.567766,1,26
22224,16:35:37,114.034683,22.62495,1,1
22224,16:29:43,114.033836,22.626467,0,33
22224,20:00:19,114.033699,22.567249,0,1
22224,21:20:46,114.032967,22.5476,1,43
22224,21:06:18,114.029831,22.54425,1,12
22224,20:04:38,114.027313,22.563032,1,30
22224,14:28:16,114.026566,22.526951,1,24
22224,01:31:40,114.02565,22.5627,1,39
22224,16:46:32,114.024597,22.620684,1,21
22224,16:44:17,114.022346,22.618532,0,4
22224,14:24:01,114.022102,22.539917,1,31
22224,20:34:35,114.021965,22.658283,0,10
22224,20:35:35,114.021484,22.657516,0,1
22224,20:40:49,114.020966,22.652634,0,2
22224,14:38:18,114.01918,22.532133,1,37
22224,14:54:33,113.923401,22.521833,1,49
22224,17:01:56,113.92585,22.575916,1,84
22224,15:15:43,113.927879,22.547817,1,50
22224,15:17:13,113.932083,22.5424,1,80
22224,14:51:33,113.935921,22.524633,1,72
22224,15:29:39,113.943069,22.52635,0,14
22224,15:18:28,113.944336,22.542633,1,48
22224,15:26:08,113.944984,22.536133,1,0
22224,15:33:25,113.950371,22.53525,1,80
22224,15:37:40,113.95295,22.562767,1,26
22224,15:36:25,113.953003,22.556549,1,57
22224,16:59:02,113.95472,22.564167,1,85
22224,10:32:57,113.96048,22.564432,1,25
22224,10:42:37,113.960953,22.555717,1,34
22224,17:08:04,113.9067,22.6423,1,103
22224,10:42:52,113.961853,22.556566,1,33
22224,14:47:33,113.98468,22.523483,1,60
22224,19:47:46,113.99028,22.558567,1,32
22224,15:58:10,113.995415,22.588934,1,17
22224,06:46:11,114.004829,22.556383,1,67
22224,21:11:45,114.0093,22.547916,1,39
22224,14:44:33,114.011635,22.530884,1,45
22224,14:43:48,114.011734,22.535,1,43
22224,21:10:45,114.011986,22.543966,1,14
22224,20:08:53,114.014366,22.56395,1,11
22224,21:10:00,114.015053,22.543934,1,53
22224,00:23:05,114.01535,22.556284,0,26
22224,21:17:16,114.017166,22.544367,1,0
22224,20:59:58,114.020233,22.548367,1,34
22224,20:46:45,114.021233,22.638666,1,29
22224,21:09:00,114.022469,22.545082,1,85
22224,01:32:10,114.025131,22.560617,1,53
22224,14:25:16,114.025215,22.532417,1,75
22224,15:02:49,113.918602,22.5266,1,8
22224,00:26:36,114.026001,22.560932,1,37
22224,16:03:10,114.026436,22.594601,1,74
22224,21:18:46,114.027634,22.545967,1,59
22224,20:03:53,114.029686,22.56435,1,29
22224,21:06:02,114.029869,22.543882,0,4
22224,07:00:12,113.886986,22.547417,0,8
22224,16:03:32,114.030785,22.594833,1,78
22224,14:35:18,114.031067,22.52685,1,7
22224,16:27:13,114.03212,22.6315,0,40
22224,01:36:11,114.033035,22.561666,0,47
22224,00:16:49,114.033546,22.553516,1,15
22224,00:07:51,114.034065,22.547867,0,39
22224,16:34:37,114.034416,22.624901,1,3
22224,00:02:42,114.03508,22.555201,0,1
22224,16:33:22,114.035301,22.622032,1,3
22224,00:14:26,114.039886,22.553232,1,1
22224,19:57:31,114.041267,22.562733,1,33
22224,01:27:40,114.042366,22.5644,1,71
22224,10:55:46,114.044769,22.5266,1,17
22224,16:12:06,114.046516,22.6318,1,49
22224,16:12:27,114.04763,22.632784,1,41
22224,11:14:51,114.048553,22.520317,1,41
22224,11:15:36,114.048683,22.521601,1,31
22224,06:42:26,114.048767,22.565067,1,82
22224,14:14:25,114.050186,22.5494,1,28
22224,14:13:12,114.051353,22.549467,1,0
22224,14:12:55,114.051399,22.549351,1,0
22224,12:24:58,114.054604,22.625168,0,2
22224,12:24:43,114.05468,22.625217,0,1
22224,12:21:27,114.055534,22.629232,1,0
22224,12:34:05,114.05555,22.579983,0,76
22224,14:08:11,114.058334,22.535566,1,28
22224,14:07:11,114.060364,22.535366,1,0
22224,11:39:02,114.063103,22.532949,0,63
22224,12:10:12,114.064316,22.577383,1,55
22224,14:04:56,114.065567,22.531733,1,25
22224,01:41:26,114.067451,22.557966,0,0
22224,13:52:34,114.068718,22.551067,1,1
22224,11:29:53,114.071266,22.542732,0,50
22224,11:33:01,114.07193,22.538733,1,25
22224,11:45:03,114.0755,22.5343,1,12
22224,11:46:18,114.077568,22.5366,1,12
22224,13:50:04,114.080704,22.5576,1,51
22224,12:05:48,114.081314,22.55875,1,28
22224,22:22:36,114.081551,22.557966,1,31
22224,21:39:33,114.084,22.570984,1,16
22224,11:56:03,114.084068,22.544268,1,24
22224,12:04:03,114.084602,22.555616,1,22
22224,22:21:08,114.084702,22.563417,1,50
22224,22:20:33,114.085785,22.565582,0,1
22224,12:02:18,114.086418,22.551701,1,9
22224,22:19:34,114.087631,22.5655,1,23
22224,22:17:49,114.091118,22.558599,1,35
22224,01:47:41,114.093399,22.56135,0,20
22224,18:27:30,113.784782,22.677782,1,35
22224,18:27:46,113.786499,22.677782,1,46
22224,15:00:04,113.918167,22.524282,1,1
22224,18:24:46,113.786751,22.679449,0,2
22224,18:25:16,113.786766,22.679268,0,11
22224,18:25:33,113.786835,22.678867,1,3
22224,17:49:17,113.786835,22.679501,0,0
22224,17:59:48,113.78685,22.679466,0,0
22224,17:46:44,113.78688,22.678551,1,6
22224,17:45:17,113.787987,22.678083,1,19
22224,17:43:58,113.78817,22.679434,1,0
22224,15:01:34,113.918587,22.526449,1,0
22224,17:42:58,113.788521,22.678133,1,35
22224,17:42:29,113.79335,22.678118,1,52
22224,17:41:46,113.796898,22.677601,1,15
22224,17:38:30,113.796921,22.67655,1,31
22224,17:38:57,113.796936,22.676767,1,0
22224,17:39:58,113.796951,22.677467,1,0
22224,12:40:50,114.093735,22.558399,0,42
22224,17:40:29,113.796951,22.677467,1,0
22224,17:37:56,113.797264,22.675432,1,0
22224,18:32:01,113.797752,22.674049,1,40
22224,17:35:47,113.797882,22.674,1,26
22224,18:33:30,113.798836,22.672716,1,7
22224,18:35:47,113.80098,22.670668,1,6
22224,18:41:24,113.80455,22.6674,1,0
22224,18:42:06,113.805336,22.666883,1,11
22224,18:44:55,113.811882,22.658733,1,0
22224,18:45:28,113.811951,22.658649,1,2
22224,18:47:12,113.812386,22.657949,1,0
22224,18:46:27,113.812401,22.657984,1,0
22224,17:28:56,113.816521,22.65325,1,23
22224,19:03:23,113.81662,22.649418,0,25
22224,18:50:20,113.816864,22.660101,1,27
22224,19:00:34,113.8181,22.649401,1,2
22224,19:00:51,113.81813,22.649332,0,0
22224,19:04:20,113.818481,22.646833,0,30
22224,18:58:34,113.819786,22.6493,1,6
22224,18:58:21,113.82003,22.648884,1,19
22224,18:51:20,113.820847,22.660049,1,49
22224,18:51:48,113.821869,22.6581,1,35
22224,18:52:21,113.821915,22.655733,1,33
22224,18:56:52,113.821983,22.648451,1,0
22224,18:57:06,113.821999,22.648451,1,1
22224,17:09:26,113.897079,22.657801,1,79
22224,18:55:36,113.822182,22.648451,1,1
22224,18:56:19,113.822182,22.648533,1,1
22224,18:55:51,113.822197,22.648466,1,0
22224,18:55:07,113.822197,22.6485,1,0
22224,18:53:22,113.824486,22.651449,1,26
22224,19:22:21,113.824699,22.614683,1,75
22224,18:53:34,113.825249,22.650299,1,35
22224,17:25:23,113.825302,22.649349,1,84
22224,17:25:09,113.82827,22.650084,1,57
22224,17:24:40,113.83197,22.650749,1,14
22224,17:21:41,113.832069,22.650734,1,0
22224,17:23:40,113.8321,22.650717,1,0
22224,17:20:09,113.8321,22.650749,1,1
22224,17:18:21,113.833679,22.64925,1,13
22224,19:23:36,113.839134,22.62055,1,83
22224,17:14:53,113.844482,22.633633,1,59
22224,19:10:40,113.846802,22.623632,0,8
22224,19:26:51,113.869781,22.6206,1,69
22224,12:41:20,114.094681,22.557501,0,11
22224,13:44:19,114.095253,22.561466,1,2
22224,00:33:21,114.096016,22.568701,1,59
22224,04:10:40,114.100014,22.613518,0,2
22224,04:15:40,114.100037,22.613501,0,2
22224,06:26:25,114.100182,22.613632,0,1
22224,13:11:05,114.10025,22.555099,0,8
22224,06:24:55,114.100281,22.61375,0,2
22224,02:02:40,114.100365,22.607668,0,2
22224,06:29:11,114.101082,22.611549,1,5
22224,22:07:33,114.10112,22.597816,0,33
22224,22:37:43,114.101997,22.547382,1,3
22224,22:28:21,114.103798,22.554951,1,1
22224,22:29:13,114.104469,22.554033,1,6
22224,22:32:00,114.104668,22.549633,1,11
22224,06:31:11,114.104698,22.609501,1,19
22224,02:17:40,114.10482,22.609467,0,13
22224,01:17:48,114.105202,22.551451,0,21
22224,22:48:55,114.1054,22.558567,1,53
22224,22:10:02,114.107483,22.591516,0,46
22224,22:02:18,114.10817,22.592867,1,43
22224,13:25:48,114.114151,22.563932,1,53
22224,00:58:46,114.115196,22.553717,0,23
22224,00:58:17,114.115318,22.555967,0,9
22224,00:38:41,114.12233,22.578783,1,7
22224,13:23:18,114.122437,22.569668,1,23
22224,23:04:28,114.128532,22.556801,1,61
22224,23:06:58,114.13205,22.562099,1,19
22224,23:07:13,114.132965,22.563133,1,56
22224,23:08:58,114.136253,22.56675,1,0
22224,23:11:43,114.137016,22.570984,1,7
22224,23:29:29,114.17028,22.649584,1,98
22224,23:29:54,114.17675,22.65325,1,99
22224,23:30:30,114.183014,22.656733,1,96
22224,23:31:13,114.192581,22.661449,1,95
22224,23:31:54,114.201881,22.666267,1,91
22224,23:32:56,114.204414,22.677883,1,41
22224,23:34:15,114.21302,22.680201,1,44
22224,23:34:30,114.215149,22.681101,1,78
22224,23:36:03,114.23288,22.689867,1,83
22224,23:39:33,114.272217,22.709732,1,95
22224,23:42:48,114.312431,22.727917,1,84
22224,23:44:51,114.339546,22.729733,1,89
22224,23:45:05,114.343414,22.730183,1,99
22224,23:48:05,114.373848,22.7563,1,89
22224,14:59:04,113.917648,22.522551,1,65
22224,23:48:33,114.380814,22.758633,1,99
22224,23:52:27,114.428596,22.782917,1,86
22224,07:03:12,113.887016,22.547466,0,0
22224,17:10:24,113.885429,22.658417,1,85
22224,17:06:04,113.921486,22.617916,1,105
22224,17:20:26,113.83213,22.650717,1,3
22224,18:27:47,113.786499,22.677782,1,46
22224,18:24:47,113.786751,22.679449,0,2
22224,18:25:17,113.786766,22.679268,0,11
22224,17:49:47,113.786781,22.679501,0,0
22224,18:26:04,113.786819,22.678467,1,3
22224,17:49:18,113.786835,22.679501,0,0
22224,18:26:15,113.786903,22.67815,1,11
22224,18:29:45,113.79007,22.677851,1,36
22224,17:41:58,113.796715,22.678133,1,22
22224,18:31:32,113.796799,22.677299,1,38
22224,17:40:59,113.796936,22.677467,1,0
22224,17:39:59,113.796951,22.677467,1,0
22224,17:37:28,113.797264,22.675432,1,1
22224,17:37:45,113.797302,22.675417,1,0
22224,17:35:31,113.79863,22.672983,1,37
22224,18:35:18,113.800499,22.6714,1,8
22224,17:34:47,113.801147,22.671249,1,27
22224,18:41:25,113.80455,22.6674,1,0
22224,18:42:07,113.805336,22.666883,1,11
22224,17:32:17,113.806702,22.666267,1,0
22224,18:44:56,113.811882,22.658733,1,0
22224,18:45:43,113.812233,22.658199,1,25
22224,18:47:44,113.812386,22.657949,1,0
22224,18:48:52,113.813637,22.658367,1,21
22224,18:48:55,113.813721,22.658434,1,17
22224,18:49:19,113.814316,22.6588,1,7
22224,18:49:52,113.815132,22.659218,1,22
22224,19:02:36,113.815216,22.652184,0,5
22224,19:02:22,113.815231,22.6521,0,1
22224,19:01:50,113.816269,22.650351,0,55
22224,19:03:37,113.816719,22.649166,0,3
22224,19:01:37,113.8172,22.648968,0,20
22224,19:04:08,113.817665,22.64765,0,38
22224,18:50:36,113.817764,22.660601,1,11
22224,19:04:35,113.81945,22.647432,0,47
22224,17:26:54,113.819717,22.649401,1,14
22224,18:58:35,113.819786,22.6493,1,6
22224,18:51:07,113.820084,22.6612,1,37
22224,17:26:10,113.82032,22.648199,1,13
22224,18:51:21,113.820847,22.660049,1,49
22224,18:51:49,113.821869,22.6581,1,35
22224,18:57:20,113.821899,22.648417,1,1
22224,18:57:07,113.821999,22.648451,1,1
22224,18:55:37,113.822182,22.648451,1,1
22224,18:52:51,113.822929,22.653282,1,38
22224,19:05:20,113.825935,22.64855,0,69
22224,17:24:41,113.83197,22.650749,1,14
22224,17:23:25,113.832085,22.6507,1,0
22224,17:23:11,113.8321,22.6507,1,0
22224,17:22:39,113.832169,22.650682,1,1
22224,17:18:54,113.832634,22.650766,1,23
22224,17:18:40,113.833435,22.650284,1,25
22224,19:08:36,113.842667,22.63065,0,9
22224,19:24:21,113.84745,22.622883,1,60
22224,19:27:36,113.876701,22.615517,1,81
22224,19:28:21,113.882317,22.607634,1,95
22224,17:10:39,113.882332,22.657883,1,92
22224,17:10:25,113.885429,22.658417,1,85
22224,10:12:57,113.887016,22.547518,0,0
22224,10:12:42,113.887016,22.547533,0,0
22224,09:30:27,113.88707,22.547466,0,0
22224,09:50:27,113.88707,22.547501,0,0
22224,10:14:27,113.8871,22.547533,0,0
22224,10:17:42,113.894348,22.553499,0,0
22224,10:19:57,113.897797,22.556517,0,0
22224,17:07:32,113.908386,22.635483,1,96
22224,17:06:47,113.914284,22.626484,1,95
22224,19:32:21,113.914917,22.576418,1,70
22224,17:06:05,113.921486,22.617916,1,105
22224,14:56:18,113.921936,22.518967,1,33
22224,19:34:06,113.922333,22.568466,1,50
22224,15:08:49,113.922714,22.53545,1,0
22224,15:16:43,113.926781,22.54265,1,45
22224,14:51:18,113.938614,22.524584,1,75
22224,14:50:48,113.944771,22.524467,1,82
22224,15:32:25,113.949516,22.530083,1,0
22224,16:59:17,113.951736,22.564667,1,84
22224,15:34:10,113.951866,22.537733,1,0
22224,15:37:10,113.953003,22.561417,1,14
22224,15:38:25,113.956253,22.5637,1,51
22224,15:38:40,113.959,22.563368,1,76
22224,16:58:32,113.961052,22.563168,1,81
22224,16:58:16,113.964249,22.564516,1,89
22224,16:56:32,113.969017,22.584118,1,84
22224,16:56:17,113.972,22.585817,1,86
22224,15:49:25,113.983566,22.586117,1,2
22224,19:48:16,113.992432,22.557583,1,16
22224,19:49:01,113.994766,22.556467,1,40
22224,20:18:53,114.001419,22.635866,1,71
22224,20:24:23,114.006935,22.64715,1,45
22224,20:24:38,114.008286,22.648001,1,33
22224,20:25:08,114.010216,22.649384,1,34
22224,16:01:55,114.011833,22.590134,1,71
22224,21:14:46,114.013397,22.550467,0,0
22224,20:09:38,114.01387,22.565483,1,22
22224,19:52:01,114.014282,22.559917,1,62
22224,19:52:16,114.016548,22.560118,1,68
22224,20:28:38,114.017784,22.653749,1,40
22224,00:20:19,114.020081,22.560667,1,13
22224,16:45:40,114.022682,22.620001,1,17
22224,21:01:43,114.023949,22.54525,1,72
22224,14:36:48,114.02655,22.5298,1,63
22224,01:31:10,114.026619,22.561666,1,19
22224,14:34:03,114.028183,22.526733,1,6
22224,16:38:07,114.028214,22.623501,1,19
22224,21:03:43,114.029701,22.545082,1,4
22224,21:06:45,114.029816,22.544968,1,12
22224,14:34:33,114.030197,22.526966,1,20
22224,01:35:56,114.030983,22.56135,0,53
22224,16:28:28,114.031952,22.630899,0,1
22224,16:28:42,114.031982,22.63085,0,3
22224,20:02:23,114.033318,22.567051,0,4
22224,16:29:13,114.033333,22.628082,0,36
22224,00:03:28,114.034332,22.554117,1,53
22224,16:19:20,114.034966,22.6336,0,66
22224,00:27:36,114.036652,22.562668,1,74
22224,11:08:34,114.038666,22.516233,1,1
22224,16:18:50,114.039467,22.633101,0,38
22224,06:43:11,114.040169,22.563534,1,75
22224,21:25:06,114.041153,22.553801,1,24
22224,16:18:20,114.042351,22.632683,0,45
22224,11:05:49,114.042465,22.5208,1,54
22224,12:13:57,114.044197,22.599899,1,44
22224,10:56:16,114.04512,22.525566,1,19
22224,10:58:48,114.047729,22.5257,1,2
22224,12:32:50,114.049683,22.590183,0,48
22224,00:28:51,114.050919,22.56485,1,75
22224,12:16:27,114.053886,22.6077,1,1
22224,12:10:57,114.057434,22.578667,1,70
22224,11:26:00,114.062248,22.549566,0,23
22224,11:26:15,114.062599,22.548166,0,44
22224,11:39:47,114.063301,22.535017,0,2
22224,11:41:17,114.064117,22.537518,0,38
22224,12:09:30,114.067482,22.5725,1,45
22224,12:07:18,114.067947,22.558317,1,18
22224,14:04:26,114.068268,22.53195,1,35
22224,14:03:56,114.068398,22.532682,1,52
22224,13:57:54,114.071869,22.531567,1,27
22224,11:34:16,114.071983,22.531982,1,30
22224,11:33:46,114.072067,22.534782,1,2
22224,13:58:39,114.072166,22.529467,1,43
22224,21:34:33,114.073318,22.570284,1,28
22224,13:51:04,114.075119,22.551483,1,56
22224,12:38:20,114.077049,22.558167,0,52
22224,01:43:26,114.080803,22.558184,0,63
22224,13:49:49,114.082047,22.558367,1,45
22224,12:00:18,114.08403,22.5481,1,12
22224,01:23:40,114.084801,22.57045,1,48
22224,01:22:40,114.088852,22.562817,1,56
22224,13:47:19,114.094597,22.558733,1,19
22224,13:45:19,114.094719,22.56135,1,2
22224,13:42:12,114.095901,22.561501,1,8
22224,22:25:06,114.098251,22.558384,1,49
22224,22:14:18,114.098999,22.569166,0,54
22224,22:14:33,114.099136,22.566917,0,57
22224,01:57:41,114.099434,22.5781,0,39
22224,02:00:55,114.09967,22.605467,0,2
22224,02:20:25,114.099869,22.613483,0,3
22224,03:10:39,114.099968,22.613417,0,2
22224,03:00:40,114.100014,22.613434,0,2
22224,03:45:40,114.100082,22.613367,0,1
22224,13:10:50,114.1007,22.555201,0,5
22224,22:35:10,114.103035,22.544399,1,46
22224,22:39:54,114.10347,22.549232,1,17
22224,02:17:25,114.103516,22.609234,0,46
22224,22:28:22,114.103798,22.554951,1,1
22224,01:05:11,114.103882,22.553783,1,44
22224,01:12:18,114.104034,22.5548,0,57
22224,22:48:40,114.104134,22.558268,1,17
22224,22:40:39,114.104248,22.54895,1,7
22224,13:36:25,114.104347,22.558617,1,1
22224,22:46:06,114.105782,22.553368,0,4
22224,22:01:43,114.110718,22.5977,1,50
22224,21:54:33,114.115021,22.601767,1,0
22224,13:29:33,114.115265,22.553749,1,23
22224,00:57:47,114.115364,22.558384,0,8
22224,21:57:52,114.115715,22.602983,1,56
22224,21:55:03,114.116096,22.603167,1,48
22224,00:45:32,114.116615,22.579983,0,41
22224,00:45:02,114.116684,22.580084,0,25
22224,00:44:47,114.11808,22.579866,0,19
22224,00:49:17,114.120033,22.571117,0,19
22224,00:48:47,114.122032,22.571934,0,1
22224,00:43:02,114.122635,22.579451,0,6
22224,23:02:28,114.125351,22.54775,1,0
22224,22:52:40,114.125732,22.548668,1,20
22224,22:53:10,114.125847,22.547182,1,15
22224,23:12:43,114.137871,22.571882,1,12
22224,23:29:04,114.164284,22.647484,1,90
22224,23:29:15,114.167099,22.648184,1,99
